Geneid	dmso_infect_1	dmso_infect_2	dmso_infect_3	dmso_mock_1	dmso_mock_2	dmso_mock_3	jq1_infect_1	jq1_infect_2	jq1_infect_3	jq1_mock_1	jq1_mock_2	jq1_mock_3	naive_mock_1	naive_mock_2	naive_mock_3
ENSG00000228150	1	0	0	0	3	1	0	1	0	1	1	1	0	4	1
ENSG00000173614	115	123	97	160	196	325	69	173	152	151	142	141	203	156	147
ENSG00000202415	4	1	0	1	8	1	0	3	0	2	0	0	2	1	3
ENSG00000283611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000241326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162444	8	9	4	8	12	15	0	2	0	4	2	0	12	12	11
ENSG00000130939	601	621	503	969	1063	1807	501	1005	974	839	800	1029	1009	730	818
ENSG00000224340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233623	0	1	1	1	0	0	0	0	3	1	0	1	0	0	0
ENSG00000201746	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
ENSG00000054523	651	826	585	814	945	2028	965	1795	1939	1595	1439	2171	979	543	742
ENSG00000264881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199562	1	0	0	0	0	1	0	3	1	1	0	2	1	0	0
ENSG00000264501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284735	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000284642	8	8	5	9	11	19	14	23	24	19	13	13	11	9	4
ENSG00000142657	4039	4453	2935	6443	8221	10101	3701	7569	6273	6264	6402	5909	7273	5975	4892
ENSG00000271989	1	0	1	6	2	3	1	2	3	6	5	2	1	4	0
ENSG00000251503	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0
ENSG00000175279	16	21	16	46	38	51	28	37	31	37	33	22	33	27	26
ENSG00000241563	1	3	1	2	5	2	0	3	4	2	2	1	3	1	3
ENSG00000160049	1285	1366	1005	1594	2055	2848	1378	2873	2602	2681	2359	2401	1858	1360	1283
ENSG00000203469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142655	543	516	387	579	716	699	172	367	301	261	323	255	601	544	364
ENSG00000287727	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000243267	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0
ENSG00000130940	644	641	502	531	575	839	146	272	269	221	215	242	596	480	438
ENSG00000272078	1	2	0	0	0	0	2	0	1	0	0	1	1	0	0
ENSG00000225158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215785	0	0	0	2	0	2	0	0	0	0	0	1	1	0	0
ENSG00000120948	1354	1424	1051	1878	2227	3201	961	1847	1602	1737	1523	1607	2086	1498	1605
ENSG00000277726	0	0	0	0	0	0	1	1	0	2	0	0	0	0	2
ENSG00000009724	0	1	3	0	0	0	0	0	0	0	1	0	2	0	1
ENSG00000271895	21	23	10	32	29	39	20	47	38	28	33	29	33	21	19
ENSG00000116649	1290	1182	845	1261	1556	1635	901	1933	1546	1500	1533	1251	1164	1223	825
ENSG00000171824	1365	1487	1076	1791	2097	2794	469	1006	826	801	661	728	2142	1563	1428
ENSG00000226849	4	5	3	5	10	12	4	11	19	7	17	14	7	4	5
ENSG00000230337	4	7	6	10	18	16	4	16	7	7	7	9	9	7	8
ENSG00000198793	1435	1594	1210	1647	1783	3373	1176	2299	2291	1973	1788	2490	1814	1201	1418
ENSG00000225602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238173	4	3	1	1	1	1	2	0	0	0	1	0	1	0	0
ENSG00000120942	475	463	368	476	618	836	292	641	583	528	559	543	608	422	397
ENSG00000238199	1	0	2	0	0	0	0	0	0	0	1	0	3	0	1
ENSG00000284646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204624	16	8	9	14	25	32	16	30	44	36	37	31	27	34	10
ENSG00000285833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235643	5	0	1	0	1	0	1	2	1	4	0	3	0	0	0
ENSG00000284708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116661	74	92	66	164	228	232	2	7	12	14	5	9	221	199	114
ENSG00000132879	231	208	149	273	388	413	65	134	120	81	85	83	356	285	199
ENSG00000116663	162	148	105	47	46	60	1	6	4	6	1	5	71	34	32
ENSG00000116670	390	358	238	488	672	618	138	283	238	243	277	195	487	428	331
ENSG00000162490	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0
ENSG00000177674	836	880	587	1250	1578	1643	151	299	269	250	264	198	1319	1187	743
ENSG00000215910	0	1	0	0	1	1	0	0	0	0	0	0	0	3	1
ENSG00000177553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177000	499	540	439	553	691	974	429	849	869	752	693	719	762	451	518
ENSG00000011021	580	612	492	751	837	1320	256	490	506	317	361	403	968	681	696
ENSG00000276470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120937	5	1	2	0	0	1	133	376	291	502	413	378	0	2	1
ENSG00000224904	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000285646	7	9	8	0	4	2	5	8	4	4	5	4	3	3	2
ENSG00000199347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201801	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000116685	1315	1253	1059	1788	2490	2679	1291	2777	2431	2451	2399	2116	1963	1656	1281
ENSG00000083444	2127	2230	1556	3569	4305	5126	1797	3653	3155	3191	3184	3041	3367	2769	2159
ENSG00000287384	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0
ENSG00000116688	2065	2283	1684	2878	3457	5078	1094	2355	2123	1956	1958	2143	3354	2510	2455
ENSG00000270914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116691	622	637	464	683	835	908	265	524	481	412	429	369	788	735	474
ENSG00000202461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120949	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000201135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227875	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000285604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028137	54	47	38	5	9	22	6	10	16	7	2	10	14	11	10
ENSG00000263676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048707	679	966	619	748	882	1761	529	866	914	727	711	1006	981	558	806
ENSG00000239149	4	2	3	1	5	9	1	2	1	5	1	5	1	1	4
ENSG00000229484	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000162496	1700	1635	1208	2113	2480	2688	1476	2914	2524	2514	2448	2087	2563	2184	1756
ENSG00000221340	7	3	3	6	4	13	5	18	13	12	4	8	12	13	13
ENSG00000276830	1	1	4	2	2	9	0	3	4	5	1	2	8	2	1
ENSG00000272482	2	2	3	5	4	10	36	52	83	76	65	70	3	4	5
ENSG00000204518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157330	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000231103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179172	1	1	0	2	3	1	1	0	1	0	0	0	0	0	0
ENSG00000120952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187545	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000204510	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000207434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277058	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000229571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275774	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000229978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179412	0	0	0	0	0	0	0	0	0	1	1	0	3	1	0
ENSG00000204505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162494	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116731	461	643	497	446	534	1229	377	713	671	539	480	726	654	389	524
ENSG00000189337	11	11	11	11	9	24	3	5	4	9	6	3	19	13	9
ENSG00000252151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235829	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175147	168	209	138	213	285	498	87	173	155	130	158	145	275	209	221
ENSG00000171729	1650	1649	1222	1126	1431	1747	619	1266	1127	997	939	927	1359	1024	840
ENSG00000204464	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215720	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278480	7	6	11	6	8	12	5	8	3	5	4	8	10	3	14
ENSG00000142621	4	3	12	13	12	24	0	3	3	3	2	2	13	9	9
ENSG00000233485	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
ENSG00000236045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228140	7	5	2	3	5	3	2	4	4	4	2	3	12	1	2
ENSG00000142634	1725	1634	1208	2043	2517	2875	927	1851	1577	1622	1692	1470	1951	1820	1462
ENSG00000162438	2	3	3	0	0	2	4	12	4	3	5	4	3	2	2
ENSG00000142615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132906	186	202	120	273	372	500	294	641	543	547	505	499	336	218	215
ENSG00000116138	295	401	290	341	394	780	283	530	496	440	385	577	397	210	319
ENSG00000251866	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000272510	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0
ENSG00000116771	88	64	44	106	143	159	0	8	5	11	12	8	172	105	121
ENSG00000237301	2	0	2	0	2	0	0	6	4	2	2	0	3	0	0
ENSG00000235084	12	24	11	33	41	27	24	16	25	23	13	21	50	17	10
ENSG00000252417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197312	473	570	403	430	484	1005	342	601	575	510	441	615	562	300	428
ENSG00000215695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271742	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116786	1586	1456	1165	1378	1606	1942	971	1947	1672	1392	1523	1481	1379	1248	856
ENSG00000237938	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162461	33	27	14	30	49	58	30	49	49	50	31	32	30	27	26
ENSG00000224459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162458	210	196	136	272	368	432	23	27	27	18	31	35	434	316	276
ENSG00000224321	3	7	3	7	10	2	1	4	5	1	0	1	6	14	1
ENSG00000233954	289	271	172	441	572	542	218	445	380	418	437	324	465	413	313
ENSG00000178715	8	13	4	16	15	5	6	10	10	10	7	3	20	12	5
ENSG00000179743	25	26	24	61	91	81	49	102	96	87	92	62	61	55	49
ENSG00000065526	2423	2585	2185	1578	1528	3155	1135	2217	2176	1424	1449	2052	1900	1208	1474
ENSG00000270620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116809	825	756	598	597	755	803	298	630	557	468	423	376	671	564	415
ENSG00000234607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
ENSG00000186510	0	0	0	1	0	0	0	1	1	2	0	0	2	2	0
ENSG00000232456	3	1	4	7	4	3	0	0	0	0	0	0	4	3	3
ENSG00000184908	2	6	3	0	6	9	0	0	0	0	0	0	9	2	3
ENSG00000185519	36	22	29	34	39	50	4	4	4	3	2	0	49	50	37
ENSG00000142627	10258	9870	8054	7941	7650	10453	5548	11522	10777	9451	9579	9743	7956	6511	6139
ENSG00000227959	23	10	19	25	36	43	11	24	34	24	32	20	28	13	31
ENSG00000224621	10	9	5	19	20	27	3	20	15	6	16	14	17	9	13
ENSG00000234166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000142632	294	266	175	313	413	484	26	65	42	46	55	32	478	413	324
ENSG00000237276	118	115	79	25	35	40	7	42	39	25	26	26	55	37	39
ENSG00000288398	81	94	74	151	167	186	112	234	149	169	148	172	146	124	85
ENSG00000132881	79	63	42	80	107	102	64	134	123	136	140	108	94	61	59
ENSG00000233929	1	9	4	1	5	2	0	0	3	1	2	1	2	2	2
ENSG00000037637	743	773	604	628	674	980	454	824	785	613	631	597	647	494	477
ENSG00000055070	2665	2636	2004	3865	4466	5728	3779	7484	6924	6803	6793	6553	4291	3432	2832
ENSG00000226457	1	2	0	2	3	0	1	2	0	1	1	0	2	4	1
ENSG00000187144	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0
ENSG00000157191	1082	1145	886	1361	1704	2159	1107	2329	1998	1985	1913	1861	1539	1173	1048
ENSG00000226029	7	13	4	10	9	21	4	16	8	13	14	9	8	5	7
ENSG00000080947	37	50	36	83	99	140	34	64	81	66	52	76	80	54	58
ENSG00000206652	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000261135	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0
ENSG00000285853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	94	117	87	146	141	311	91	164	190	137	140	242	170	63	147
ENSG00000271732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215908	271	244	201	300	433	515	200	345	395	280	289	323	359	275	254
ENSG00000283773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186301	23	16	7	44	36	43	7	14	20	12	18	15	47	28	28
ENSG00000282143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280114	0	0	0	1	0	1	0	0	1	0	0	0	0	2	3
ENSG00000236698	12	13	10	15	19	24	7	14	14	16	8	7	16	10	13
ENSG00000268869	1	0	1	2	8	4	0	0	1	0	0	2	0	0	1
ENSG00000279151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058453	279	250	236	366	475	471	161	283	259	212	242	217	413	333	275
ENSG00000227684	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000207389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186715	3	7	6	11	25	18	2	9	4	5	7	0	14	16	8
ENSG00000223643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238142	0	0	0	5	5	2	3	1	2	2	1	1	3	6	4
ENSG00000235241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207005	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000272426	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000117122	15	21	13	30	33	40	1	1	0	0	1	0	62	46	34
ENSG00000286898	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000226526	0	0	1	0	0	0	0	0	0	3	0	1	1	0	0
ENSG00000159363	999	962	803	1529	1831	2071	1472	2992	2653	2563	2711	2530	1488	1270	940
ENSG00000288636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117118	944	951	638	1340	1698	2147	578	1048	1043	993	935	884	1533	1247	1070
ENSG00000117115	485	597	458	762	905	1248	109	191	168	147	158	163	1074	886	789
ENSG00000204362	0	0	2	2	1	2	0	3	2	0	0	0	0	2	2
ENSG00000282843	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000142623	246	279	169	373	475	527	10	16	22	17	20	11	523	464	331
ENSG00000142619	5	9	3	21	16	16	0	0	3	0	0	0	24	18	16
ENSG00000266634	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000159339	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0
ENSG00000276747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	3074	3274	2432	3439	4143	5756	1177	2143	1968	1703	1812	1799	4463	3500	3288
ENSG00000227751	0	0	1	0	1	3	0	0	1	0	0	0	0	0	0
ENSG00000074964	474	454	344	683	840	993	123	220	215	191	177	209	849	680	480
ENSG00000236648	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000117148	2	0	0	1	0	2	0	0	0	0	0	0	2	1	2
ENSG00000284653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179023	349	418	328	574	785	1081	20	50	23	42	26	34	916	655	577
ENSG00000235282	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1
ENSG00000225478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000009709	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000179002	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
ENSG00000159423	378	350	265	647	805	969	725	1583	1441	1331	1344	1351	704	561	441
ENSG00000265606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221662	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000169991	325	322	254	291	291	481	727	1416	1311	1166	1146	1294	261	223	184
ENSG00000272084	13	11	6	12	13	12	8	14	17	9	14	11	10	10	5
ENSG00000127481	4843	5545	4165	4222	4226	8442	3228	6614	6669	5042	4931	7835	4726	3087	3669
ENSG00000230424	1	2	2	6	7	5	10	28	19	14	17	15	16	4	2
ENSG00000127463	1259	1415	1004	1732	2014	3178	878	1566	1553	1371	1407	1630	1945	1358	1393
ENSG00000053372	1040	1022	758	1267	1547	1878	485	1120	874	910	909	737	1350	1271	1039
ENSG00000286064	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
ENSG00000211454	11	4	3	13	17	35	5	9	9	14	14	8	15	8	7
ENSG00000162482	8	6	6	9	13	11	9	28	14	22	17	20	14	8	9
ENSG00000270728	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000053371	483	487	287	771	1015	1094	926	1804	1574	1566	1566	1414	847	721	466
ENSG00000200403	0	0	0	0	0	0	0	4	0	1	1	1	0	0	0
ENSG00000040487	259	244	143	319	400	426	248	538	521	439	469	432	352	303	197
ENSG00000077549	2724	2958	1942	4785	5937	6862	2449	4911	4113	4369	4144	3700	5773	4478	3696
ENSG00000240490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173436	128	135	112	210	260	385	94	157	127	144	132	153	242	156	200
ENSG00000201609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235185	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158747	1575	1482	1028	2099	2812	2627	1689	3494	3000	3127	3200	2561	2123	1976	1353
ENSG00000270136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226396	36	44	26	34	31	16	10	36	30	18	18	10	32	39	6
ENSG00000158748	0	0	0	2	2	0	0	1	5	1	2	2	0	1	3
ENSG00000162542	241	286	178	288	356	441	23	39	46	27	36	26	377	313	257
ENSG00000178828	2	2	0	10	9	9	0	1	0	1	0	0	7	8	8
ENSG00000235434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169914	215	217	154	216	230	387	112	208	209	150	151	172	246	125	197
ENSG00000188784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188257	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000127472	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158786	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227066	14	25	22	10	19	10	9	29	12	11	9	7	22	23	16
ENSG00000187980	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0
ENSG00000162543	9	15	12	15	15	11	2	5	11	7	5	3	15	11	16
ENSG00000228105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000226664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236963	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
ENSG00000226487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284743	0	0	1	0	1	0	0	0	0	0	0	0	1	0	3
ENSG00000162545	1122	1143	804	1935	2317	3072	1430	2621	2392	2337	2243	2085	2151	1644	1574
ENSG00000090432	879	884	599	1080	1235	1405	655	1473	1222	1200	1205	1077	1052	864	681
ENSG00000215520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000183114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158825	49	51	37	110	151	144	57	129	109	100	99	123	115	110	69
ENSG00000158828	589	591	356	991	1410	1533	1342	2826	2451	2529	2435	2286	995	892	641
ENSG00000284005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117242	131	143	135	274	310	498	137	262	238	211	221	255	294	195	189
ENSG00000244038	4616	4631	3379	6963	8595	9859	2400	5092	4402	4235	4299	4033	7988	6451	5056
ENSG00000117245	8	5	4	2	2	3	1	3	4	2	1	0	2	2	0
ENSG00000235432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189410	121	139	81	97	108	153	6	13	11	14	18	19	121	120	83
ENSG00000233069	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1
ENSG00000127483	1517	1874	1229	2317	2643	5130	1307	2424	2282	2121	2080	2532	2842	1700	2296
ENSG00000075151	1411	1636	1129	1415	1390	2878	1110	2032	1950	1604	1464	2034	1520	957	1225
